time,travel time,sample count
2019-02-11 18:00:00,2.76,61
2019-02-24 17:00:00,2.27,60
2019-02-21 04:00:00,2.09,29
2019-03-07 06:00:00,2.98,30
2019-02-20 14:00:00,2.54,27
2019-03-02 11:00:00,2.77,52
2019-03-08 06:00:00,2.47,29
2019-02-24 13:00:00,2.4,60
2019-03-05 03:00:00,2.06,60
2019-02-14 17:00:00,3.61,53
2019-03-01 17:00:00,4.54,40
2019-02-11 12:00:00,2.5,60
2019-02-15 22:00:00,2.26,27
2019-02-25 02:00:00,1.96,29
2019-02-27 12:00:00,2.4,59
2019-02-24 20:00:00,2.2,59
2019-02-17 13:00:00,3.22,50
2019-02-16 00:00:00,2.16,29
2019-02-11 17:00:00,3.25,55
2019-03-05 09:00:00,3.87,59
2019-02-26 22:00:00,2.16,39
2019-02-14 09:00:00,4.3,52
2019-02-11 02:00:00,2.24,60
2019-02-27 10:00:00,3.07,59
2019-02-21 06:00:00,3.09,26
2019-02-19 15:00:00,3.04,54
2019-03-03 12:00:00,2.82,60
2019-02-13 22:00:00,2.15,51
2019-02-14 14:00:00,2.9,46
2019-02-20 11:00:00,2.42,38
2019-02-16 08:00:00,2.21,52
2019-02-24 21:00:00,2.15,49
2019-02-14 00:00:00,2.15,54
2019-03-07 03:00:00,2.07,30
2019-02-21 05:00:00,2.25,26
2019-02-22 15:00:00,3.2,30
2019-03-08 22:00:00,1.02,30
2019-02-16 21:00:00,2.26,52
2019-02-23 20:00:00,2.34,30
2019-02-11 20:00:00,2.29,61
2019-03-04 12:00:00,3.05,53
2019-03-06 09:00:00,4.08,58
2019-02-11 07:00:00,5.21,60
2019-03-02 04:00:00,2.12,60
2019-03-05 17:00:00,3.41,32
2019-03-09 03:00:00,2.13,29
2019-02-10 08:00:00,2.26,61
2019-02-21 20:00:00,1.65,27
2019-03-04 05:00:00,2.32,60
2019-02-19 03:00:00,2.05,57
2019-02-14 03:00:00,2.1,51
2019-02-15 15:00:00,4.05,52
2019-02-24 11:00:00,2.24,60
2019-02-19 23:00:00,2.2,27
2019-02-16 16:00:00,3.93,52
2019-02-28 09:00:00,4.88,60
2019-02-13 09:00:00,4.11,50
2019-02-24 19:00:00,2.2,60
2019-03-07 11:00:00,2.64,30
2019-03-05 06:00:00,2.76,57
2019-02-15 16:00:00,2.48,56
2019-02-18 05:00:00,2.17,58
2019-02-23 11:00:00,2.53,49
2019-03-07 07:00:00,4.68,30
2019-02-12 04:00:00,2.11,58
2019-02-28 12:00:00,3.27,58
2019-03-08 05:00:00,2.18,30
2019-03-03 11:00:00,2.28,52
2019-02-26 15:00:00,2.3,60
2019-02-18 01:00:00,2.21,53
2019-03-06 22:00:00,1.36,15
2019-02-19 20:00:00,2.33,58
2019-02-23 18:00:00,2.88,30
2019-03-02 01:00:00,2.17,60
2019-03-08 04:00:00,2.07,30
2019-02-12 07:00:00,6.35,59
2019-02-27 21:00:00,2.19,60
2019-02-18 20:00:00,2.25,31
2019-02-17 21:00:00,2.17,24
2019-03-02 09:00:00,2.32,60
2019-02-19 22:00:00,2.21,34
2019-03-08 20:00:00,1.05,21
2019-02-11 16:00:00,2.6,46
2019-02-27 06:00:00,3.22,60
2019-02-17 08:00:00,2.1,52
2019-02-11 19:00:00,2.32,60
2019-02-15 11:00:00,4.06,53
2019-02-21 08:00:00,5.11,28
2019-02-18 12:00:00,4.13,58
2019-02-13 18:00:00,2.47,36
2019-02-10 16:00:00,2.33,61
2019-03-07 04:00:00,2.09,30
2019-02-22 21:00:00,2.27,60
2019-02-21 10:00:00,3.37,27
2019-02-10 13:00:00,2.31,60
2019-02-18 13:00:00,3.01,54
2019-03-05 19:00:00,2.31,34
2019-02-15 02:00:00,2.22,55
2019-02-27 20:00:00,2.2,60
2019-02-25 01:00:00,2.14,30
2019-02-26 10:00:00,3.28,30
2019-03-07 02:00:00,2.09,30
2019-02-16 12:00:00,4.41,56
2019-02-13 19:00:00,2.23,42
2019-02-14 05:00:00,2.61,52
2019-03-04 02:00:00,2.14,60
2019-02-27 16:00:00,2.23,60
2019-02-19 05:00:00,2.3,54
2019-03-02 08:00:00,2.2,60
2019-03-01 03:00:00,2.14,58
2019-02-26 03:00:00,2.21,39
2019-02-14 21:00:00,2.23,54
2019-03-03 16:00:00,3.25,31
2019-02-23 08:00:00,2.18,60
2019-02-14 15:00:00,4.23,54
2019-02-10 02:00:00,2.36,60
2019-02-16 04:00:00,2.15,43
2019-02-22 22:00:00,2.22,60
2019-02-23 14:00:00,4.87,30
2019-02-22 11:00:00,3.67,30
2019-03-01 06:00:00,2.83,60
2019-02-23 01:00:00,2.18,60
2019-03-06 03:00:00,2.1,60
2019-02-15 18:00:00,2.79,51
2019-03-05 22:00:00,2.14,30
2019-02-27 18:00:00,2.31,60
2019-02-24 14:00:00,2.27,60
2019-03-05 01:00:00,2.21,60
2019-02-18 11:00:00,2.88,52
2019-03-05 14:00:00,2.49,60
2019-02-20 03:00:00,2.11,38
2019-02-14 16:00:00,4.63,52
2019-02-25 17:00:00,2.32,60
2019-03-03 07:00:00,2.08,60
2019-02-19 00:00:00,2.14,49
2019-03-06 05:00:00,2.31,60
2019-03-05 16:00:00,2.68,40
2019-02-26 04:00:00,2.19,31
2019-02-16 13:00:00,5.24,53
2019-02-19 16:00:00,3.53,46
2019-02-10 05:00:00,2.32,60
2019-02-20 01:00:00,2.2,27
2019-02-13 15:00:00,2.35,54
2019-02-25 06:00:00,2.74,60
2019-02-27 04:00:00,2.36,60
2019-03-08 02:00:00,2.12,33
2019-02-12 22:00:00,1.46,47
2019-02-22 20:00:00,2.33,60
2019-02-18 03:00:00,2.14,47
2019-02-12 10:00:00,2.84,57
2019-02-13 06:00:00,3.33,46
2019-02-24 04:00:00,2.05,59
2019-03-03 14:00:00,3.28,57
2019-02-17 14:00:00,2.53,57
2019-03-01 21:00:00,2.23,28
2019-02-18 23:00:00,2.16,19
2019-02-23 13:00:00,4.15,29
2019-03-06 12:00:00,3.8,70
2019-03-04 08:00:00,5.13,56
2019-03-04 09:00:00,3.91,60
2019-03-02 17:00:00,4.16,18
2019-02-11 08:00:00,6.0,59
2019-02-20 10:00:00,2.87,46
2019-02-28 03:00:00,2.13,60
2019-03-09 23:00:00,1.68,26
2019-02-11 01:00:00,2.25,60
2019-02-27 02:00:00,2.57,60
2019-02-26 01:00:00,2.28,54
2019-03-02 13:00:00,4.55,32
2019-02-25 20:00:00,2.34,60
2019-02-11 10:00:00,2.69,60
2019-02-20 07:00:00,5.04,52
2019-02-22 01:00:00,2.19,31
2019-02-20 09:00:00,3.96,51
2019-02-28 23:00:00,2.2,22
2019-02-13 07:00:00,5.24,48
2019-03-06 17:00:00,6.96,23
2019-02-17 23:00:00,2.15,25
2019-03-05 02:00:00,2.08,59
2019-02-13 03:00:00,2.11,58
2019-02-16 18:00:00,2.45,54
2019-03-03 15:00:00,2.61,46
2019-02-21 09:00:00,4.69,28
2019-02-14 13:00:00,4.05,60
2019-02-28 05:00:00,2.29,60
2019-02-20 22:00:00,2.14,27
2019-03-06 14:00:00,2.73,30
2019-03-04 21:00:00,2.18,29
2019-03-04 14:00:00,2.81,35
2019-03-02 14:00:00,4.41,30
2019-02-13 23:00:00,2.13,45
2019-02-26 18:00:00,2.37,60
2019-02-27 11:00:00,2.47,61
2019-02-10 23:00:00,2.28,43
2019-02-11 21:00:00,2.33,59
2019-02-11 15:00:00,2.62,59
2019-02-11 13:00:00,2.59,60
2019-02-20 19:00:00,2.99,23
2019-02-10 06:00:00,2.34,62
2019-02-18 00:00:00,2.18,47
2019-02-20 21:00:00,2.21,23
2019-02-12 12:00:00,2.72,31
2019-03-02 23:00:00,2.15,30
2019-02-10 14:00:00,2.3,60
