time,travel time,sample count
2019-02-27 02:00:00,6.75,429
2019-02-07 01:00:00,9.84,393
2019-02-10 19:00:00,9.15,417
2019-02-28 21:00:00,9.39,401
2019-02-23 06:00:00,7.08,454
2019-02-25 08:00:00,6.7,473
2019-02-20 21:00:00,6.43,481
2019-02-08 05:00:00,9.67,409
2019-02-23 07:00:00,6.63,475
2019-02-16 23:00:00,6.82,466
2019-02-09 09:00:00,15.13,395
2019-03-01 22:00:00,8.77,408
2019-02-18 08:00:00,7.93,474
2019-03-02 02:00:00,13.14,382
2019-02-19 07:00:00,7.2,477
2019-02-25 04:00:00,6.58,449
2019-02-17 20:00:00,6.48,475
2019-02-09 14:00:00,9.62,416
2019-02-22 07:00:00,6.63,484
2019-02-26 12:00:00,6.88,481
2019-02-19 00:00:00,7.09,459
2019-02-13 14:00:00,9.26,416
2019-03-01 06:00:00,9.15,401
2019-02-05 11:00:00,9.75,421
2019-02-14 10:00:00,7.64,480
2019-02-21 13:00:00,6.67,478
2019-02-20 15:00:00,9.44,484
2019-02-17 13:00:00,6.45,484
2019-02-13 12:00:00,10.84,422
2019-02-28 04:00:00,9.85,375
2019-02-06 05:00:00,9.72,407
2019-02-27 13:00:00,9.36,405
2019-02-11 06:00:00,9.32,414
2019-02-06 19:00:00,9.81,422
2019-02-10 09:00:00,9.08,413
2019-02-26 05:00:00,7.11,468
2019-02-22 08:00:00,6.62,483
2019-02-04 11:00:00,9.47,422
2019-02-17 14:00:00,6.39,481
2019-02-10 07:00:00,10.38,398
2019-02-15 12:00:00,7.01,484
2019-02-09 19:00:00,9.76,408
2019-02-06 06:00:00,9.85,418
2019-02-10 20:00:00,11.49,420
2019-02-06 04:00:00,9.5,391
2019-02-28 00:00:00,9.21,376
2019-02-03 14:00:00,8.84,410
2019-03-02 06:00:00,9.51,389
2019-02-15 21:00:00,6.6,476
2019-02-16 14:00:00,23.63,481
2019-02-08 20:00:00,9.48,393
2019-02-08 23:00:00,11.35,412
2019-02-08 08:00:00,9.42,421
2019-02-28 08:00:00,9.1,404
2019-02-18 18:00:00,7.85,486
2019-02-28 03:00:00,9.59,357
2019-02-07 07:00:00,10.73,419
2019-02-14 06:00:00,9.69,411
2019-02-20 16:00:00,12.82,478
2019-02-14 19:00:00,22.32,477
2019-02-14 08:00:00,10.81,492
2019-02-08 04:00:00,10.01,385
2019-02-16 12:00:00,7.03,486
2019-02-19 22:00:00,6.79,472
2019-02-21 04:00:00,8.59,447
2019-02-14 13:00:00,7.84,480
2019-02-17 00:00:00,7.15,40
2019-03-02 10:00:00,9.41,406
2019-02-12 00:00:00,9.09,406
2019-02-28 15:00:00,14.28,403
2019-02-09 16:00:00,10.3,407
2019-02-16 13:00:00,6.82,465
2019-03-01 00:00:00,10.32,394
2019-02-12 18:00:00,16.38,422
2019-02-09 01:00:00,9.94,379
2019-02-08 03:00:00,9.45,377
2019-02-05 03:00:00,10.49,379
2019-02-18 16:00:00,9.25,483
2019-02-15 14:00:00,7.07,483
2019-02-22 10:00:00,6.72,483
2019-02-18 07:00:00,14.7,475
2019-02-04 06:00:00,9.07,419
2019-02-18 00:00:00,6.76,461
2019-02-24 12:00:00,6.71,484
2019-02-20 22:00:00,6.84,474
2019-02-22 01:00:00,6.63,453
2019-02-04 14:00:00,9.74,423
2019-02-14 01:00:00,9.56,395
